event_date,campaign_id,track_id,listener_segment,country,impressions,streams,saves,playlist_adds,repeat_listeners,skips
2026-07-16,C016,T005,Existing fan,Mexico,1869,230,26,11,38,47
2026-07-16,C016,T005,Lapsed listener,US,3498,354,29,13,43,100
2026-07-16,C016,T005,Lapsed listener,Canada,1083,118,9,5,17,33
2026-07-16,C016,T005,Lapsed listener,Mexico,737,69,5,3,9,19
2026-07-17,C016,T005,New listener,US,4012,331,17,10,24,110
2026-07-17,C016,T005,New listener,Canada,2168,166,8,5,14,57
2026-07-17,C016,T005,New listener,Mexico,801,62,3,1,4,21
2026-07-17,C016,T005,Casual listener,US,2554,227,16,9,27,73
2026-07-17,C016,T005,Casual listener,Canada,1569,153,11,6,19,46
2026-07-17,C016,T005,Casual listener,Mexico,1418,131,8,5,14,41
2026-07-17,C016,T005,Existing fan,US,6253,737,82,45,127,156
2026-07-17,C016,T005,Existing fan,Canada,1815,223,21,13,37,53
2026-07-17,C016,T005,Existing fan,Mexico,2582,291,33,16,54,72
2026-07-17,C016,T005,Lapsed listener,US,3551,324,27,12,39,97
2026-07-17,C016,T005,Lapsed listener,Canada,3093,299,21,13,39,92
2026-07-17,C016,T005,Lapsed listener,Mexico,1491,153,12,6,19,50
2026-07-18,C016,T005,New listener,US,3203,279,14,9,23,91
2026-07-18,C016,T005,New listener,Canada,2153,172,9,6,15,58
2026-07-18,C016,T005,New listener,Mexico,1601,125,7,4,10,43
2026-07-18,C016,T005,Casual listener,US,3706,369,28,15,43,123
2026-07-18,C016,T005,Casual listener,Canada,812,68,5,2,8,23
2026-07-18,C016,T005,Casual listener,Mexico,1591,164,11,6,20,47
2026-07-18,C016,T005,Existing fan,US,4713,594,61,32,103,142
2026-07-18,C016,T005,Existing fan,Canada,1251,131,14,7,24,27
2026-07-18,C016,T005,Existing fan,Mexico,1994,230,25,13,39,53
2026-07-18,C016,T005,Lapsed listener,US,3534,342,27,15,42,94
2026-07-18,C016,T005,Lapsed listener,Canada,2823,264,21,11,36,82
2026-07-18,C016,T005,Lapsed listener,Mexico,2308,246,19,10,36,71
2026-07-19,C016,T005,New listener,US,8002,682,35,22,54,246
2026-07-19,C016,T005,New listener,Canada,1469,137,8,4,12,48
2026-07-19,C016,T005,New listener,Mexico,859,71,4,2,5,26
2026-07-19,C016,T005,Casual listener,US,5213,550,38,24,63,175
2026-07-19,C016,T005,Casual listener,Canada,2033,204,14,9,24,71
2026-07-19,C016,T005,Casual listener,Mexico,1554,154,11,6,17,45
2026-07-19,C016,T005,Existing fan,US,7617,834,88,48,160,185
2026-07-19,C016,T005,Existing fan,Canada,1498,188,20,10,33,45
2026-07-19,C016,T005,Existing fan,Mexico,1774,189,18,9,33,45
2026-07-19,C016,T005,Lapsed listener,US,7897,728,59,30,100,205
2026-07-19,C016,T005,Lapsed listener,Canada,1810,178,13,6,25,57
2026-07-19,C016,T005,Lapsed listener,Mexico,604,54,4,2,6,15
2026-07-20,C016,T005,New listener,US,5016,436,23,12,32,161
2026-07-20,C016,T005,New listener,Canada,2177,181,11,5,13,63
2026-07-20,C016,T005,New listener,Mexico,1329,125,7,4,9,45
2026-07-20,C016,T005,Casual listener,US,6540,576,38,25,70,165
2026-07-20,C016,T005,Casual listener,Canada,1503,146,9,6,17,44
2026-07-20,C016,T005,Casual listener,Mexico,1145,109,7,4,13,31
2026-07-20,C016,T005,Existing fan,US,8262,895,102,52,160,185
2026-07-20,C016,T005,Existing fan,Canada,2580,273,29,13,48,61
2026-07-20,C016,T005,Existing fan,Mexico,1794,224,21,13,43,50
2026-07-20,C016,T005,Lapsed listener,US,4281,449,36,17,54,130
2026-07-20,C016,T005,Lapsed listener,Canada,2342,215,15,8,30,67
2026-07-20,C016,T005,Lapsed listener,Mexico,1212,126,9,5,15,37
2026-07-21,C016,T005,New listener,US,2016,178,10,5,15,69
2026-07-21,C016,T005,New listener,Canada,1693,132,7,4,10,50
2026-07-21,C016,T005,New listener,Mexico,1359,105,6,3,8,38
2026-07-21,C016,T005,Casual listener,US,5894,563,40,23,72,162
2026-07-21,C016,T005,Casual listener,Canada,1373,139,10,5,18,47
2026-07-21,C016,T005,Casual listener,Mexico,1766,180,13,8,19,57
2026-07-21,C016,T005,Existing fan,US,2091,271,30,15,50,58
2026-07-21,C016,T005,Existing fan,Canada,1693,205,19,10,37,46
2026-07-21,C016,T005,Existing fan,Mexico,1299,160,15,9,27,35
2026-07-21,C016,T005,Lapsed listener,US,5347,572,44,22,73,175
2026-07-21,C016,T005,Lapsed listener,Canada,679,62,5,2,8,17
2026-07-21,C016,T005,Lapsed listener,Mexico,923,90,7,3,12,25
2026-07-22,C016,T005,New listener,US,6160,557,30,18,49,178
2026-07-22,C016,T005,New listener,Canada,1772,141,8,4,11,52
2026-07-22,C016,T005,New listener,Mexico,1260,99,5,3,7,35
2026-07-22,C016,T005,Casual listener,US,1988,204,13,9,24,59
2026-07-22,C016,T005,Casual listener,Canada,2072,175,12,7,20,51
2026-07-22,C016,T005,Casual listener,Mexico,1132,106,8,4,12,33
2026-07-22,C016,T005,Existing fan,US,5783,707,69,41,137,176
2026-07-22,C016,T005,Existing fan,Canada,1814,229,23,12,41,54
2026-07-22,C016,T005,Existing fan,Mexico,1595,196,20,11,38,47
2026-07-22,C016,T005,Lapsed listener,US,5499,570,47,21,74,172
2026-07-22,C016,T005,Lapsed listener,Canada,2688,273,23,10,36,85
2026-07-22,C016,T005,Lapsed listener,Mexico,2124,229,16,9,29,71
2026-07-23,C016,T005,New listener,US,7204,599,32,18,48,229
2026-07-23,C016,T005,New listener,Canada,711,58,3,1,4,22
2026-07-23,C016,T005,New listener,Mexico,2098,180,9,5,15,66
2026-07-23,C016,T005,Casual listener,US,1985,203,14,8,26,65
2026-07-23,C016,T005,Casual listener,Canada,1047,92,6,3,11,31
2026-07-23,C016,T005,Casual listener,Mexico,1256,127,9,5,14,41
2026-07-23,C016,T005,Existing fan,US,5935,660,70,35,122,161
2026-07-23,C016,T005,Existing fan,Canada,1874,215,21,11,37,52
2026-07-23,C016,T005,Existing fan,Mexico,1890,229,26,12,41,51
2026-07-23,C016,T005,Lapsed listener,US,4814,515,41,22,74,159
2026-07-23,C016,T005,Lapsed listener,Canada,2478,226,18,9,27,70
2026-07-23,C016,T005,Lapsed listener,Mexico,2014,197,15,7,28,61
2026-07-24,C016,T005,New listener,US,5862,445,24,13,33,144
2026-07-24,C016,T005,New listener,Canada,1101,96,5,3,7,32
2026-07-24,C016,T005,New listener,Mexico,2001,174,10,5,14,64
2026-07-24,C016,T005,Casual listener,US,7021,718,56,29,86,224
2026-07-24,C016,T005,Casual listener,Canada,1611,170,13,7,19,49
2026-07-24,C016,T005,Casual listener,Mexico,495,47,3,1,5,14
2026-07-24,C016,T005,Existing fan,US,4449,473,47,27,86,118
2026-07-24,C016,T005,Existing fan,Canada,1329,171,16,10,34,37
2026-07-24,C016,T005,Existing fan,Mexico,2057,249,24,13,45,62
2026-07-24,C016,T005,Lapsed listener,US,5926,524,39,20,72,168
2026-07-24,C016,T005,Lapsed listener,Canada,1981,183,13,8,24,60
2026-07-24,C016,T005,Lapsed listener,Mexico,1192,111,9,4,14,35
2026-07-25,C016,T005,New listener,US,2154,193,11,6,16,62
2026-07-25,C016,T005,New listener,Canada,2227,172,9,6,12,62
2026-07-25,C016,T005,New listener,Mexico,1154,102,6,3,8,36
2026-07-25,C016,T005,Casual listener,US,2132,183,13,7,22,63
2026-07-25,C016,T005,Casual listener,Canada,1002,104,7,3,11,35
2026-07-25,C016,T005,Casual listener,Mexico,583,50,3,2,5,16
2026-07-25,C016,T005,Existing fan,US,2047,234,22,11,43,48
2026-07-25,C016,T005,Existing fan,Canada,767,88,9,4,16,19
2026-07-25,C016,T005,Existing fan,Mexico,907,109,12,6,21,24
2026-07-25,C016,T005,Lapsed listener,US,1935,200,14,7,26,61
2026-07-25,C016,T005,Lapsed listener,Canada,1611,178,12,7,24,49
2026-07-25,C016,T005,Lapsed listener,Mexico,1530,154,11,6,19,47
2026-07-26,C016,T005,New listener,US,4998,464,24,15,37,149
2026-07-26,C016,T005,New listener,Canada,646,55,3,1,4,17
2026-07-26,C016,T005,New listener,Mexico,883,84,4,2,7,28
2026-07-26,C016,T005,Casual listener,US,3532,322,23,13,35,97
2026-07-26,C016,T005,Casual listener,Canada,2109,209,16,9,22,59
2026-07-26,C016,T005,Casual listener,Mexico,1178,120,9,4,13,41
2026-07-26,C016,T005,Existing fan,US,3502,397,38,20,78,99
2026-07-26,C016,T005,Existing fan,Canada,1920,215,20,12,37,48
2026-07-26,C016,T005,Existing fan,Mexico,595,64,6,3,10,15
2026-07-26,C016,T005,Lapsed listener,US,4195,393,29,17,57,114
2026-07-26,C016,T005,Lapsed listener,Canada,1601,154,12,6,20,42
2026-07-26,C016,T005,Lapsed listener,Mexico,1764,189,15,8,24,51
2026-07-27,C016,T005,New listener,US,3638,339,20,10,29,121
2026-07-27,C016,T005,New listener,Canada,957,74,4,2,6,25
2026-07-27,C016,T005,New listener,Mexico,1320,106,6,3,9,41
2026-07-27,C016,T005,Casual listener,US,3533,330,23,14,40,107
2026-07-27,C016,T005,Casual listener,Canada,2067,192,14,7,23,61
2026-07-27,C016,T005,Casual listener,Mexico,1596,168,13,7,18,56
2026-07-27,C016,T005,Existing fan,US,3753,402,43,21,79,93
2026-07-27,C016,T005,Existing fan,Canada,905,92,9,4,16,22
2026-07-27,C016,T005,Existing fan,Mexico,1832,207,20,11,38,48
2026-07-27,C016,T005,Lapsed listener,US,6692,693,50,30,95,228
2026-07-27,C016,T005,Lapsed listener,Canada,2122,199,14,8,26,65
2026-07-27,C016,T005,Lapsed listener,Mexico,1766,177,14,7,22,57
2026-07-28,C016,T005,New listener,US,5111,386,20,12,29,138
2026-07-28,C016,T005,New listener,Canada,1224,114,6,3,8,40
2026-07-28,C016,T005,New listener,Mexico,864,82,4,2,6,26
2026-07-28,C016,T005,Casual listener,US,1553,161,11,6,20,53
2026-07-28,C016,T005,Casual listener,Canada,1639,142,10,6,15,47
2026-07-28,C016,T005,Casual listener,Mexico,951,98,7,4,11,29
2026-07-28,C016,T005,Existing fan,US,2496,256,27,14,44,63
2026-07-28,C016,T005,Existing fan,Canada,2046,235,22,13,42,51
2026-07-28,C016,T005,Existing fan,Mexico,1315,145,16,8,27,31
2026-07-28,C016,T005,Lapsed listener,US,1611,154,13,6,18,43
2026-07-28,C016,T005,Lapsed listener,Canada,1464,157,11,6,23,46
2026-07-28,C016,T005,Lapsed listener,Mexico,662,68,5,3,8,22
2026-07-29,C016,T005,New listener,US,6045,572,34,19,51,216
2026-07-29,C016,T005,New listener,Canada,1512,126,6,3,10,43
2026-07-29,C016,T005,New listener,Mexico,418,35,1,1,2,12
2026-07-29,C016,T005,Casual listener,US,5336,465,35,21,56,155
2026-07-29,C016,T005,Casual listener,Canada,519,47,3,1,5,15
2026-07-29,C016,T005,Casual listener,Mexico,1128,100,6,3,12,30
2026-07-29,C016,T005,Existing fan,US,4728,495,48,27,84,105
2026-07-29,C016,T005,Existing fan,Canada,1858,241,24,12,40,56
2026-07-29,C016,T005,Existing fan,Mexico,816,105,10,5,19,25
2026-07-29,C016,T005,Lapsed listener,US,6280,660,52,27,83,197
2026-07-29,C016,T005,Lapsed listener,Canada,1020,96,6,3,14,27
2026-07-29,C016,T005,Lapsed listener,Mexico,1422,134,10,5,18,36
2026-07-30,C016,T005,New listener,US,5607,470,24,14,42,181
2026-07-30,C016,T005,New listener,Canada,500,44,2,1,3,16
2026-07-30,C016,T005,New listener,Mexico,1431,126,7,4,11,49
2026-07-30,C016,T005,Casual listener,US,2132,202,13,8,25,65
2026-07-30,C016,T005,Casual listener,Canada,694,62,4,2,6,20
2026-07-30,C016,T005,Casual listener,Mexico,1622,165,12,6,19,48
2026-07-30,C016,T005,Existing fan,US,2176,241,27,12,45,56
2026-07-30,C016,T005,Existing fan,Canada,1458,159,17,9,26,36
2026-07-30,C016,T005,Existing fan,Mexico,1435,146,14,8,28,35
2026-07-30,C016,T005,Lapsed listener,US,3864,369,27,15,54,122
2026-07-30,C016,T005,Lapsed listener,Canada,1146,117,9,4,14,37
2026-07-30,C016,T005,Lapsed listener,Mexico,453,47,3,1,5,15
2026-07-31,C016,T005,New listener,US,1693,135,7,4,11,49
2026-07-31,C016,T005,New listener,Canada,1192,105,6,3,8,37
2026-07-31,C016,T005,New listener,Mexico,711,59,3,2,4,22
2026-07-31,C016,T005,Casual listener,US,3536,351,26,13,39,105
2026-07-31,C016,T005,Casual listener,Canada,1551,134,8,5,17,40
2026-07-31,C016,T005,Casual listener,Mexico,433,41,2,1,5,12
2026-07-31,C016,T005,Existing fan,US,1713,199,23,11,39,41
2026-07-31,C016,T005,Existing fan,Canada,906,93,10,4,17,19
2026-07-31,C016,T005,Existing fan,Mexico,989,124,12,6,24,26
2026-07-31,C016,T005,Lapsed listener,US,4351,421,30,17,57,128
2026-07-31,C016,T005,Lapsed listener,Canada,1358,124,9,4,15,38
2026-07-31,C016,T005,Lapsed listener,Mexico,1246,110,9,4,15,30
2026-08-01,C016,T005,New listener,US,1485,121,7,3,8,42
2026-08-01,C016,T005,New listener,Canada,1144,94,5,3,7,35
2026-08-01,C016,T005,New listener,Mexico,1478,131,7,4,11,43
2026-08-01,C016,T005,Casual listener,US,4629,466,32,20,58,150
2026-08-01,C016,T005,Casual listener,Canada,1071,103,7,4,12,36
2026-08-01,C016,T005,Casual listener,Mexico,652,67,4,2,8,20
2026-08-01,C016,T005,Existing fan,US,1372,154,18,8,27,36
2026-08-01,C016,T005,Existing fan,Canada,1215,124,12,7,24,25
2026-08-01,C016,T005,Existing fan,Mexico,1181,137,13,8,22,29
2026-08-01,C016,T005,Lapsed listener,US,4277,416,31,15,50,131
2026-08-01,C016,T005,Lapsed listener,Canada,679,70,5,3,9,21
2026-08-01,C016,T005,Lapsed listener,Mexico,401,43,3,1,6,11
2026-08-02,C016,T005,New listener,US,3019,267,14,8,22,92
2026-08-02,C016,T005,New listener,Canada,935,85,4,2,6,30
2026-08-02,C016,T005,New listener,Mexico,833,77,4,2,6,24
2026-08-02,C016,T005,Casual listener,US,5147,481,32,21,55,162
2026-08-02,C016,T005,Casual listener,Canada,1651,173,13,6,19,56
2026-08-02,C016,T005,Casual listener,Mexico,643,54,3,2,6,17
2026-08-02,C016,T005,Existing fan,US,3681,399,39,22,74,84
2026-08-02,C016,T005,Existing fan,Canada,1785,211,21,11,36,52
2026-08-02,C016,T005,Existing fan,Mexico,937,115,12,6,22,26
2026-08-02,C016,T005,Lapsed listener,US,3980,364,28,14,47,107
2026-08-02,C016,T005,Lapsed listener,Canada,476,44,3,1,5,12
2026-08-02,C016,T005,Lapsed listener,Mexico,1458,142,10,5,20,39
2026-08-03,C016,T005,New listener,US,4227,396,22,12,31,155
2026-08-03,C016,T005,New listener,Canada,1305,111,5,3,8,35
2026-08-03,C016,T005,New listener,Mexico,1222,97,5,3,7,36
2026-08-03,C016,T005,Casual listener,US,3489,325,22,13,35,95
2026-08-03,C016,T005,Casual listener,Canada,1043,94,6,4,10,30
2026-08-03,C016,T005,Casual listener,Mexico,469,46,3,2,5,13
2026-08-03,C016,T005,Existing fan,US,3516,427,50,23,70,102
2026-08-03,C016,T005,Existing fan,Canada,727,85,9,5,16,20
2026-08-03,C016,T005,Existing fan,Mexico,1399,158,18,9,30,35
2026-08-03,C016,T005,Lapsed listener,US,2781,273,20,10,34,88
2026-08-03,C016,T005,Lapsed listener,Canada,1878,187,14,7,24,61
2026-08-03,C016,T005,Lapsed listener,Mexico,1091,113,7,4,14,35
2026-08-04,C016,T005,New listener,US,4502,417,25,12,32,159
2026-08-04,C016,T005,New listener,Canada,655,56,2,1,4,18
2026-08-04,C016,T005,New listener,Mexico,710,65,3,2,5,21
2026-08-04,C016,T005,Casual listener,US,2153,190,15,7,21,56
2026-08-04,C016,T005,Casual listener,Canada,1722,180,12,7,22,62
2026-08-04,C016,T005,Casual listener,Mexico,1226,113,8,4,12,35
2026-08-04,C016,T005,Existing fan,US,2858,341,37,18,62,75
2026-08-04,C016,T005,Existing fan,Canada,749,77,7,4,14,16
2026-08-04,C016,T005,Existing fan,Mexico,349,36,3,1,6,8
2026-08-04,C016,T005,Lapsed listener,US,3244,295,25,12,36,90
2026-08-04,C016,T005,Lapsed listener,Canada,769,84,5,3,10,24
2026-08-04,C016,T005,Lapsed listener,Mexico,509,48,3,1,6,13
2026-08-05,C016,T005,New listener,US,4150,340,19,11,25,122
2026-08-05,C016,T005,New listener,Canada,911,70,3,2,6,27
2026-08-05,C016,T005,New listener,Mexico,736,65,3,2,5,24
2026-08-05,C016,T005,Casual listener,US,2213,231,16,9,25,79
2026-08-05,C016,T005,Casual listener,Canada,1347,140,10,6,18,43
2026-08-05,C016,T005,Casual listener,Mexico,895,89,5,3,9,28
2026-08-05,C016,T005,Existing fan,US,1561,169,19,9,29,39
2026-08-05,C016,T005,Existing fan,Canada,1099,116,11,6,19,26
2026-08-05,C016,T005,Existing fan,Mexico,892,109,10,6,17,25
2026-08-05,C016,T005,Lapsed listener,US,4096,406,33,16,53,120
2026-08-05,C016,T005,Lapsed listener,Canada,1250,126,8,5,18,34
2026-08-05,C016,T005,Lapsed listener,Mexico,414,38,2,1,5,11
2026-08-06,C016,T005,New listener,US,3793,354,21,12,30,120
2026-08-06,C016,T005,New listener,Canada,1387,112,6,3,8,40
2026-08-06,C016,T005,New listener,Mexico,725,69,4,2,5,24
2026-08-06,C016,T005,Casual listener,US,4686,468,36,19,50,151
2026-08-06,C016,T005,Casual listener,Canada,1515,141,10,6,16,43
2026-08-06,C016,T005,Casual listener,Mexico,842,81,6,3,10,27
2026-08-06,C016,T005,Existing fan,US,4006,442,43,26,88,96
2026-08-06,C016,T005,Existing fan,Canada,1240,130,12,7,24,32
2026-08-06,C016,T005,Existing fan,Mexico,1297,161,15,9,27,37
2026-08-06,C016,T005,Lapsed listener,US,4820,531,38,19,74,150
2026-08-06,C016,T005,Lapsed listener,Canada,1392,136,10,6,17,44
2026-08-06,C016,T005,Lapsed listener,Mexico,1402,155,12,6,20,43
2026-08-07,C016,T005,New listener,US,2173,178,10,6,15,57
2026-08-07,C016,T005,New listener,Canada,1493,136,7,4,10,47
2026-08-07,C016,T005,New listener,Mexico,1287,114,5,3,10,38
2026-08-07,C016,T005,Casual listener,US,3600,344,24,13,42,113
2026-08-07,C016,T005,Casual listener,Canada,940,91,6,3,11,29
2026-08-07,C016,T005,Casual listener,Mexico,1270,134,10,5,16,41
2026-08-07,C016,T005,Existing fan,US,3856,467,51,26,90,100
2026-08-07,C016,T005,Existing fan,Canada,1553,169,16,9,33,36
2026-08-07,C016,T005,Existing fan,Mexico,1020,127,12,7,23,26
2026-08-07,C016,T005,Lapsed listener,US,1682,163,11,6,21,53
2026-08-07,C016,T005,Lapsed listener,Canada,1356,141,10,5,18,46
2026-08-07,C016,T005,Lapsed listener,Mexico,1027,98,7,3,13,27
2026-06-18,C017,T020,New listener,US,6145,430,21,12,29,161
2026-06-18,C017,T020,New listener,Canada,3062,229,12,7,18,82
2026-06-18,C017,T020,New listener,Mexico,1164,83,4,2,5,28
2026-06-18,C017,T020,Casual listener,US,7607,684,43,29,75,227
2026-06-18,C017,T020,Casual listener,Canada,2818,205,14,8,20,67
2026-06-18,C017,T020,Casual listener,Mexico,3475,322,19,13,37,114
2026-06-18,C017,T020,Existing fan,US,3892,414,39,24,67,90
2026-06-18,C017,T020,Existing fan,Canada,2831,307,28,18,50,72
2026-06-18,C017,T020,Existing fan,Mexico,1726,155,15,8,25,39
2026-06-18,C017,T020,Lapsed listener,US,7030,542,38,23,69,162
2026-06-18,C017,T020,Lapsed listener,Canada,4479,343,25,14,44,108
2026-06-18,C017,T020,Lapsed listener,Mexico,3235,306,23,13,40,90
2026-06-19,C017,T020,New listener,US,7612,545,26,16,38,199
2026-06-19,C017,T020,New listener,Canada,2574,193,9,6,14,70
2026-06-19,C017,T020,New listener,Mexico,2621,207,10,7,16,69
2026-06-19,C017,T020,Casual listener,US,8431,697,47,26,71,210
2026-06-19,C017,T020,Casual listener,Canada,2951,249,16,10,24,91
2026-06-19,C017,T020,Casual listener,Mexico,860,65,4,2,7,23
2026-06-19,C017,T020,Existing fan,US,3796,411,43,22,68,108
2026-06-19,C017,T020,Existing fan,Canada,1834,177,16,10,26,39
2026-06-19,C017,T020,Existing fan,Mexico,2315,214,19,11,34,51
2026-06-19,C017,T020,Lapsed listener,US,7828,685,47,28,91,200
2026-06-19,C017,T020,Lapsed listener,Canada,2792,217,16,9,29,71
2026-06-19,C017,T020,Lapsed listener,Mexico,1599,129,9,5,14,41
2026-06-20,C017,T020,New listener,US,11337,920,49,31,65,349
2026-06-20,C017,T020,New listener,Canada,1876,131,7,3,10,44
2026-06-20,C017,T020,New listener,Mexico,2454,192,9,6,13,71
2026-06-20,C017,T020,Casual listener,US,10701,841,55,31,99,263
2026-06-20,C017,T020,Casual listener,Canada,1017,81,5,3,9,27
2026-06-20,C017,T020,Casual listener,Mexico,1217,97,7,3,11,34
2026-06-20,C017,T020,Existing fan,US,10510,1072,96,62,190,274
2026-06-20,C017,T020,Existing fan,Canada,2867,294,28,16,51,76
2026-06-20,C017,T020,Existing fan,Mexico,1516,143,13,7,24,31
2026-06-20,C017,T020,Lapsed listener,US,11057,1064,67,39,121,335
2026-06-20,C017,T020,Lapsed listener,Canada,4146,322,23,13,43,98
2026-06-20,C017,T020,Lapsed listener,Mexico,2058,194,14,7,23,63
2026-06-21,C017,T020,New listener,US,11453,808,41,25,57,287
2026-06-21,C017,T020,New listener,Canada,3327,243,12,7,18,99
2026-06-21,C017,T020,New listener,Mexico,3174,238,12,8,18,88
2026-06-21,C017,T020,Casual listener,US,3885,310,18,12,30,105
2026-06-21,C017,T020,Casual listener,Canada,2927,242,16,10,25,79
2026-06-21,C017,T020,Casual listener,Mexico,3197,246,15,10,26,82
2026-06-21,C017,T020,Existing fan,US,5275,591,59,31,90,144
2026-06-21,C017,T020,Existing fan,Canada,1545,144,15,8,24,35
2026-06-21,C017,T020,Existing fan,Mexico,2253,240,23,14,36,62
2026-06-21,C017,T020,Lapsed listener,US,11263,984,67,40,126,312
2026-06-21,C017,T020,Lapsed listener,Canada,1678,156,9,6,17,48
2026-06-21,C017,T020,Lapsed listener,Mexico,3398,262,17,10,29,82
2026-06-22,C017,T020,New listener,US,4965,377,18,12,30,133
2026-06-22,C017,T020,New listener,Canada,3554,275,15,9,20,101
2026-06-22,C017,T020,New listener,Mexico,966,67,3,2,4,25
2026-06-22,C017,T020,Casual listener,US,8984,808,56,35,95,253
2026-06-22,C017,T020,Casual listener,Canada,2750,238,14,9,24,73
2026-06-22,C017,T020,Casual listener,Mexico,1491,133,9,5,13,42
2026-06-22,C017,T020,Existing fan,US,3397,358,36,19,63,83
2026-06-22,C017,T020,Existing fan,Canada,1415,143,14,8,24,34
2026-06-22,C017,T020,Existing fan,Mexico,1952,185,17,11,30,40
2026-06-22,C017,T020,Lapsed listener,US,3905,324,21,12,36,111
2026-06-22,C017,T020,Lapsed listener,Canada,1460,134,10,5,17,45
2026-06-22,C017,T020,Lapsed listener,Mexico,1607,136,10,5,17,42
2026-06-23,C017,T020,New listener,US,10433,796,43,26,58,320
2026-06-23,C017,T020,New listener,Canada,3114,234,13,7,17,84
2026-06-23,C017,T020,New listener,Mexico,1834,131,6,4,10,49
2026-06-23,C017,T020,Casual listener,US,6933,508,35,19,57,177
2026-06-23,C017,T020,Casual listener,Canada,3020,277,19,10,28,85
2026-06-23,C017,T020,Casual listener,Mexico,2046,168,11,6,17,51
2026-06-23,C017,T020,Existing fan,US,11139,1245,117,71,191,324
2026-06-23,C017,T020,Existing fan,Canada,1634,171,15,9,30,43
2026-06-23,C017,T020,Existing fan,Mexico,1595,169,15,9,26,39
2026-06-23,C017,T020,Lapsed listener,US,7092,637,49,24,72,185
2026-06-23,C017,T020,Lapsed listener,Canada,2750,214,14,8,26,69
2026-06-23,C017,T020,Lapsed listener,Mexico,2331,179,12,6,20,55
2026-06-24,C017,T020,New listener,US,9204,720,36,24,51,276
2026-06-24,C017,T020,New listener,Canada,2583,194,10,6,14,76
2026-06-24,C017,T020,New listener,Mexico,3124,211,9,6,14,73
2026-06-24,C017,T020,Casual listener,US,4907,365,24,14,39,125
2026-06-24,C017,T020,Casual listener,Canada,2247,203,12,8,20,64
2026-06-24,C017,T020,Casual listener,Mexico,2611,210,14,8,21,71
2026-06-24,C017,T020,Existing fan,US,9429,1023,94,59,156,261
2026-06-24,C017,T020,Existing fan,Canada,1476,150,13,8,23,33
2026-06-24,C017,T020,Existing fan,Mexico,834,90,8,5,14,23
2026-06-24,C017,T020,Lapsed listener,US,2993,264,19,10,34,77
2026-06-24,C017,T020,Lapsed listener,Canada,1778,151,10,5,19,52
2026-06-24,C017,T020,Lapsed listener,Mexico,2352,201,12,7,23,62
2026-06-25,C017,T020,New listener,US,5768,406,22,14,27,162
2026-06-25,C017,T020,New listener,Canada,1440,97,5,2,7,36
2026-06-25,C017,T020,New listener,Mexico,973,79,3,2,5,27
2026-06-25,C017,T020,Casual listener,US,8225,679,45,25,72,224
2026-06-25,C017,T020,Casual listener,Canada,1181,93,6,3,9,29
2026-06-25,C017,T020,Casual listener,Mexico,800,68,4,2,7,22
2026-06-25,C017,T020,Existing fan,US,7877,873,83,46,154,204
2026-06-25,C017,T020,Existing fan,Canada,1090,99,9,5,15,22
2026-06-25,C017,T020,Existing fan,Mexico,2862,294,29,16,49,76
2026-06-25,C017,T020,Lapsed listener,US,7053,592,43,24,72,185
2026-06-25,C017,T020,Lapsed listener,Canada,2064,192,12,6,22,65
2026-06-25,C017,T020,Lapsed listener,Mexico,2785,231,17,9,27,66
2026-06-26,C017,T020,New listener,US,5158,414,22,12,29,160
2026-06-26,C017,T020,New listener,Canada,3282,238,11,7,17,90
2026-06-26,C017,T020,New listener,Mexico,1785,132,6,4,9,48
2026-06-26,C017,T020,Casual listener,US,7394,646,44,25,69,219
2026-06-26,C017,T020,Casual listener,Canada,1707,129,7,5,14,42
2026-06-26,C017,T020,Casual listener,Mexico,2583,212,14,8,21,73
2026-06-26,C017,T020,Existing fan,US,6228,555,51,29,91,131
2026-06-26,C017,T020,Existing fan,Canada,1245,126,11,6,20,27
2026-06-26,C017,T020,Existing fan,Mexico,1044,111,10,6,16,25
2026-06-26,C017,T020,Lapsed listener,US,3523,293,22,11,35,93
2026-06-26,C017,T020,Lapsed listener,Canada,1585,142,10,5,18,41
2026-06-26,C017,T020,Lapsed listener,Mexico,2358,185,13,7,22,57
2026-06-27,C017,T020,New listener,US,3980,284,14,8,21,109
2026-06-27,C017,T020,New listener,Canada,804,54,2,1,3,21
2026-06-27,C017,T020,New listener,Mexico,911,65,3,2,4,23
2026-06-27,C017,T020,Casual listener,US,3010,230,13,10,24,74
2026-06-27,C017,T020,Casual listener,Canada,2248,204,12,8,23,63
2026-06-27,C017,T020,Casual listener,Mexico,995,74,5,2,7,22
2026-06-27,C017,T020,Existing fan,US,6356,576,53,32,88,127
2026-06-27,C017,T020,Existing fan,Canada,2537,251,23,14,41,55
2026-06-27,C017,T020,Existing fan,Mexico,1142,109,9,5,19,26
2026-06-27,C017,T020,Lapsed listener,US,4686,423,27,16,53,123
2026-06-27,C017,T020,Lapsed listener,Canada,995,93,6,3,11,27
2026-06-27,C017,T020,Lapsed listener,Mexico,2712,213,14,7,24,65
2026-06-28,C017,T020,New listener,US,3706,295,14,9,20,117
2026-06-28,C017,T020,New listener,Canada,2500,194,9,5,13,71
2026-06-28,C017,T020,New listener,Mexico,1665,127,6,3,8,47
2026-06-28,C017,T020,Casual listener,US,7572,580,35,21,66,211
